,output
81383,1
81384,0
81385,1
81386,0
81387,1
81388,0
81389,0
81390,1
81391,0
81392,0
81393,0
81394,0
81395,0
81396,0
81397,1
81398,0
81399,0
81400,1
81401,0
81402,1
81403,1
81404,1
81405,1
81406,1
81407,0
81408,1
81409,1
81410,1
81411,1
81412,0
81413,1
81414,1
81415,1
81416,1
81417,1
81418,1
81419,0
81420,1
81421,0
81422,1
81423,0
81424,1
81425,1
81426,1
81427,1
81428,1
81429,1
81430,0
81431,0
81432,1
81433,1
81434,1
81435,0
81436,1
81437,1
81438,1
81439,0
81440,1
81441,0
81442,0
81443,1
81444,0
81445,1
81446,1
81447,1
81448,0
81449,1
81450,1
81451,1
81452,1
81453,1
81454,1
81455,1
81456,1
81457,0
81458,0
81459,0
81460,1
81461,1
81462,0
81463,0
81464,0
81465,1
81466,1
81467,0
81468,1
81469,1
81470,0
81471,1
81472,1
81473,1
81474,0
81475,1
81476,1
81477,0
81478,0
81479,0
81480,1
81481,1
81482,1
81483,1
81484,0
81485,1
81486,0
81487,1
81488,1
81489,0
81490,1
81491,0
81492,0
81493,0
81494,0
81495,1
81496,1
81497,1
81498,0
81499,1
81500,1
81501,1
81502,0
81503,1
81504,0
81505,0
81506,1
81507,0
81508,1
81509,1
81510,0
81511,1
81512,0
81513,0
81514,0
81515,1
81516,0
81517,0
81518,0
81519,0
81520,0
81521,1
81522,0
81523,0
81524,0
81525,0
81526,0
81527,0
81528,0
81529,1
81530,0
81531,0
81532,1
81533,0
81534,0
81535,0
81536,1
81537,1
81538,1
81539,0
81540,1
81541,0
81542,1
81543,0
81544,0
81545,1
81546,0
81547,1
81548,0
81549,0
81550,1
81551,1
81552,1
81553,1
81554,0
81555,1
81556,0
81557,1
81558,0
81559,0
81560,1
81561,1
81562,0
81563,0
81564,0
81565,1
81566,1
81567,1
81568,0
81569,1
81570,1
81571,0
81572,1
81573,0
81574,1
81575,0
81576,1
81577,0
81578,0
81579,1
81580,0
81581,0
81582,0
81583,1
81584,1
81585,0
81586,1
81587,1
81588,0
81589,0
81590,0
81591,1
81592,1
81593,0
81594,0
81595,1
81596,0
81597,1
81598,0
81599,0
81600,1
81601,1
81602,1
81603,0
81604,1
81605,1
81606,1
81607,0
81608,0
81609,0
81610,0
81611,1
81612,1
81613,1
81614,1
81615,1
81616,1
81617,0
81618,0
81619,0
81620,1
81621,0
81622,0
81623,0
81624,1
81625,1
81626,0
81627,0
81628,1
81629,1
81630,1
81631,1
81632,1
81633,1
81634,0
81635,0
81636,0
81637,1
81638,0
81639,0
81640,0
81641,1
81642,0
81643,0
81644,1
81645,1
81646,0
81647,1
81648,1
81649,0
81650,0
81651,0
81652,0
81653,0
81654,0
81655,0
81656,0
81657,1
81658,0
81659,1
81660,0
81661,1
81662,1
81663,0
81664,0
81665,1
81666,1
81667,1
81668,1
81669,1
81670,1
81671,0
81672,1
81673,0
81674,0
81675,1
81676,1
81677,0
81678,0
81679,1
81680,0
81681,0
81682,0
81683,0
81684,1
81685,0
81686,1
81687,1
81688,1
81689,0
81690,1
81691,1
81692,1
81693,0
81694,0
81695,0
81696,0
81697,0
81698,0
81699,0
81700,1
81701,0
81702,0
81703,0
81704,0
81705,1
81706,0
81707,1
81708,0
81709,0
81710,1
81711,1
81712,1
81713,0
81714,1
81715,0
81716,1
81717,0
81718,1
81719,1
81720,1
81721,1
81722,1
81723,1
81724,1
81725,1
81726,1
81727,0
81728,1
81729,0
81730,0
81731,0
81732,1
81733,1
81734,0
81735,1
81736,0
81737,0
81738,0
81739,0
81740,1
81741,0
81742,0
81743,1
81744,1
81745,0
81746,1
81747,1
81748,1
81749,1
81750,1
81751,0
81752,1
81753,1
81754,1
81755,1
81756,1
81757,0
81758,1
81759,1
81760,0
81761,0
81762,0
81763,1
81764,1
81765,0
81766,0
81767,1
81768,1
81769,1
81770,1
81771,1
81772,0
81773,1
81774,1
81775,1
81776,1
81777,0
81778,0
81779,1
81780,1
81781,0
81782,0
81783,1
81784,1
81785,1
81786,0
81787,0
81788,1
81789,0
81790,1
81791,0
81792,1
81793,1
81794,0
81795,0
81796,0
81797,1
81798,0
81799,0
81800,0
81801,1
81802,0
81803,0
81804,1
81805,1
81806,0
81807,1
81808,0
81809,0
81810,1
81811,0
81812,0
81813,0
81814,0
81815,1
81816,0
81817,0
81818,1
81819,1
81820,0
81821,0
81822,1
81823,1
81824,1
81825,1
81826,1
81827,0
81828,1
81829,0
81830,0
81831,0
81832,0
81833,0
81834,0
81835,0
81836,1
81837,0
81838,0
81839,0
81840,1
81841,1
81842,1
81843,0
81844,1
81845,1
81846,0
81847,0
81848,0
81849,1
81850,0
81851,1
81852,0
81853,0
81854,1
81855,0
81856,0
81857,0
81858,1
81859,0
81860,0
81861,1
81862,0
81863,0
81864,0
81865,1
81866,1
81867,1
81868,0
81869,1
81870,0
81871,1
81872,0
81873,1
81874,0
81875,1
81876,1
81877,1
81878,1
81879,1
81880,0
81881,0
81882,1
81883,1
81884,0
81885,0
81886,0
81887,0
81888,0
81889,1
81890,1
81891,0
81892,0
81893,1
81894,1
81895,1
81896,0
81897,0
81898,0
81899,1
81900,0
81901,0
81902,1
81903,1
81904,0
81905,1
81906,0
81907,1
81908,1
81909,0
81910,1
81911,0
81912,0
81913,1
81914,1
81915,1
81916,0
81917,0
81918,1
81919,1
81920,0
81921,1
81922,1
81923,1
81924,0
81925,1
81926,0
81927,0
81928,1
81929,1
81930,1
81931,0
81932,0
81933,0
81934,1
81935,0
81936,1
81937,0
81938,1
81939,1
81940,0
81941,1
81942,1
81943,1
81944,0
81945,1
81946,1
81947,1
81948,0
81949,0
81950,0
81951,0
81952,0
81953,0
81954,1
81955,1
81956,1
81957,1
81958,0
81959,0
81960,1
81961,1
81962,1
81963,0
81964,0
81965,0
81966,0
81967,0
81968,1
81969,1
81970,1
81971,1
81972,1
81973,1
81974,0
81975,0
81976,0
81977,0
81978,1
81979,1
81980,1
81981,0
81982,1
81983,0
81984,1
81985,1
81986,1
81987,0
81988,1
81989,1
81990,0
81991,0
81992,0
81993,0
81994,0
81995,1
81996,1
81997,1
81998,0
81999,0
82000,0
82001,1
82002,0
82003,0
82004,1
82005,0
82006,1
82007,0
82008,0
82009,1
82010,0
82011,0
82012,1
82013,0
82014,0
82015,1
82016,0
82017,0
82018,0
82019,0
82020,0
82021,0
82022,0
82023,1
82024,0
82025,1
82026,0
82027,0
82028,0
82029,1
82030,1
82031,1
82032,0
82033,1
82034,1
82035,0
82036,0
82037,1
82038,1
82039,0
82040,0
82041,0
82042,0
82043,0
82044,0
82045,0
82046,1
82047,1
82048,1
82049,0
82050,1
82051,1
82052,1
82053,1
82054,0
82055,0
82056,0
82057,1
82058,0
82059,0
82060,0
82061,0
82062,1
82063,0
82064,1
82065,0
82066,1
82067,0
82068,1
82069,1
82070,1
82071,0
82072,1
82073,0
82074,0
82075,0
82076,1
82077,1
82078,0
82079,1
82080,0
82081,1
82082,1
82083,1
82084,1
82085,1
82086,0
82087,0
82088,1
82089,1
82090,1
82091,0
82092,1
82093,0
82094,1
82095,0
82096,1
82097,1
82098,0
82099,1
82100,0
82101,1
82102,0
82103,1
82104,0
82105,0
82106,1
82107,0
82108,0
82109,1
82110,0
82111,1
82112,1
82113,1
82114,0
82115,0
82116,1
82117,0
82118,0
82119,0
82120,0
82121,0
82122,0
82123,1
82124,1
82125,1
82126,0
82127,0
82128,0
82129,1
82130,1
82131,1
82132,0
82133,1
82134,0
82135,1
82136,0
82137,0
82138,1
82139,0
82140,0
82141,1
82142,1
82143,0
82144,0
82145,0
82146,0
82147,0
82148,1
82149,1
82150,1
82151,1
82152,1
82153,0
82154,1
82155,0
82156,0
82157,0
82158,0
82159,1
82160,1
82161,1
82162,1
82163,1
82164,0
82165,0
82166,1
82167,0
82168,0
82169,1
82170,0
82171,1
82172,1
82173,1
82174,1
82175,0
82176,1
82177,0
82178,0
82179,1
82180,1
82181,0
82182,1
82183,0
82184,0
82185,0
82186,1
82187,0
82188,1
82189,0
82190,0
82191,0
82192,0
82193,1
82194,0
82195,1
82196,0
82197,0
82198,1
82199,0
82200,0
82201,1
82202,0
82203,1
82204,0
82205,0
82206,1
82207,1
82208,0
82209,1
82210,1
82211,1
82212,0
82213,0
82214,1
82215,1
82216,0
82217,0
82218,0
82219,0
82220,0
82221,0
82222,1
82223,1
82224,0
82225,1
82226,1
82227,1
82228,0
82229,1
82230,0
82231,1
82232,1
82233,0
82234,1
82235,0
82236,0
82237,0
82238,0
82239,0
82240,0
82241,1
82242,1
82243,0
82244,1
82245,0
82246,0
82247,0
82248,1
82249,0
82250,0
82251,0
82252,1
82253,1
82254,1
82255,1
82256,1
82257,0
82258,1
82259,1
82260,0
82261,1
82262,1
82263,0
82264,1
82265,0
82266,1
82267,0
82268,1
82269,0
82270,0
82271,1
82272,1
82273,0
82274,0
82275,0
82276,0
82277,0
82278,0
82279,1
82280,1
82281,0
82282,1
82283,1
82284,0
82285,0
82286,1
82287,0
82288,1
82289,1
82290,0
82291,0
82292,0
82293,0
82294,0
82295,0
82296,1
82297,0
82298,0
82299,0
82300,0
82301,0
82302,0
82303,0
82304,0
82305,0
82306,0
82307,0
82308,1
82309,1
82310,0
82311,0
82312,0
82313,0
82314,0
82315,1
82316,0
82317,0
82318,1
82319,1
82320,1
82321,1
82322,1
82323,1
82324,0
82325,1
82326,1
82327,0
82328,0
82329,1
82330,1
82331,0
82332,1
82333,0
82334,1
82335,1
82336,0
82337,1
82338,1
82339,0
82340,1
82341,1
82342,1
82343,0
82344,1
82345,1
82346,0
82347,0
82348,1
82349,1
82350,0
82351,1
82352,0
82353,0
82354,0
82355,1
82356,1
82357,0
82358,0
82359,1
82360,1
82361,1
82362,0
82363,1
82364,0
82365,0
82366,0
82367,0
82368,1
82369,1
82370,0
82371,1
82372,0
82373,1
82374,1
82375,0
82376,0
82377,1
82378,1
82379,0
82380,1
82381,1
82382,1
82383,0
82384,0
82385,0
82386,1
82387,0
82388,1
82389,1
82390,1
82391,1
82392,0
82393,0
82394,0
82395,1
82396,1
82397,1
82398,1
82399,0
82400,1
82401,0
82402,1
82403,0
82404,0
82405,1
82406,0
82407,0
82408,0
82409,0
82410,0
82411,0
82412,1
82413,1
82414,1
82415,0
82416,1
82417,0
82418,1
82419,0
82420,0
82421,0
82422,0
82423,1
82424,1
82425,0
82426,0
82427,0
82428,0
82429,1
82430,0
82431,0
82432,1
82433,1
82434,1
82435,1
82436,0
82437,1
82438,0
82439,0
82440,0
82441,0
82442,1
82443,1
82444,0
82445,0
82446,1
82447,1
82448,0
82449,0
82450,0
82451,0
82452,0
82453,0
82454,0
82455,1
82456,0
82457,0
82458,0
82459,0
82460,1
82461,0
82462,0
82463,0
82464,0
82465,0
82466,0
82467,1
82468,1
82469,1
82470,0
82471,1
82472,1
82473,1
82474,0
82475,0
82476,1
82477,0
82478,1
82479,1
82480,0
82481,0
82482,0
82483,0
82484,0
82485,0
82486,0
82487,1
82488,1
82489,1
82490,1
82491,0
82492,1
82493,0
82494,1
82495,0
82496,0
82497,0
82498,0
82499,1
82500,1
82501,0
82502,1
82503,0
82504,1
82505,0
82506,0
82507,1
82508,1
82509,1
82510,0
82511,1
82512,0
82513,1
82514,1
82515,0
82516,0
82517,0
82518,0
82519,1
82520,0
82521,1
82522,1
82523,1
82524,0
82525,1
82526,0
82527,0
82528,1
82529,0
82530,1
82531,1
82532,1
82533,1
82534,1
82535,0
82536,0
82537,0
82538,0
82539,1
82540,1
82541,0
82542,1
82543,0
82544,1
82545,0
82546,0
82547,1
82548,0
82549,0
82550,0
82551,1
82552,1
82553,0
82554,0
82555,0
82556,1
82557,1
82558,1
82559,1
82560,0
82561,1
82562,0
82563,0
82564,0
82565,1
82566,0
82567,0
82568,1
82569,0
82570,0
82571,0
82572,0
82573,1
82574,0
82575,1
82576,0
82577,1
82578,0
82579,1
82580,1
82581,1
82582,0
82583,1
82584,0
82585,1
82586,0
82587,0
82588,1
82589,0
82590,1
82591,1
82592,1
82593,0
82594,0
82595,1
82596,1
82597,0
82598,0
82599,1
82600,0
82601,1
82602,1
82603,0
82604,0
82605,1
82606,0
82607,0
82608,0
82609,0
82610,0
82611,0
82612,1
82613,0
82614,1
82615,0
82616,1
82617,1
82618,1
82619,1
82620,0
82621,1
82622,0
82623,1
82624,0
82625,0
82626,1
82627,1
82628,1
82629,0
82630,1
82631,0
82632,1
82633,1
82634,0
82635,1
82636,1
82637,0
82638,0
82639,1
82640,0
82641,0
82642,1
82643,0
82644,0
82645,1
82646,1
82647,1
82648,0
82649,0
82650,0
82651,1
82652,1
82653,1
82654,0
82655,1
82656,1
82657,1
82658,0
82659,0
82660,0
82661,1
82662,1
82663,1
82664,0
82665,0
82666,0
82667,0
82668,1
82669,0
82670,1
82671,0
82672,0
82673,0
82674,1
82675,0
82676,1
82677,1
82678,1
82679,1
82680,1
82681,0
82682,1
82683,0
82684,0
82685,0
82686,0
82687,0
82688,0
82689,1
82690,0
82691,1
82692,1
82693,0
82694,0
82695,1
82696,1
82697,0
82698,0
82699,0
82700,0
82701,1
82702,0
82703,0
82704,1
82705,0
82706,0
82707,1
82708,1
82709,1
82710,1
82711,0
82712,1
82713,1
82714,1
82715,0
82716,1
82717,1
82718,1
82719,1
82720,1
82721,0
82722,1
82723,0
82724,1
82725,0
82726,1
82727,1
82728,1
82729,1
82730,0
82731,0
82732,0
82733,0
82734,1
82735,1
82736,1
82737,1
82738,1
82739,0
82740,0
82741,1
82742,1
82743,0
82744,1
82745,1
82746,1
82747,1
82748,1
82749,1
82750,1
82751,1
82752,0
82753,0
82754,0
82755,0
82756,1
82757,1
82758,0
82759,0
82760,0
82761,1
82762,0
82763,0
82764,1
82765,1
82766,1
82767,1
82768,0
82769,1
82770,0
82771,0
82772,0
82773,1
82774,1
82775,0
82776,0
82777,1
82778,0
82779,0
82780,1
82781,0
82782,0
82783,0
82784,0
82785,0
82786,0
82787,0
82788,1
82789,0
82790,0
82791,1
82792,1
82793,0
82794,1
82795,1
82796,1
82797,1
82798,0
82799,1
82800,1
82801,1
82802,0
82803,1
82804,1
82805,1
82806,0
82807,1
82808,1
82809,0
82810,0
82811,1
82812,1
82813,1
82814,0
82815,0
82816,0
82817,1
82818,1
82819,1
82820,0
82821,0
82822,0
82823,0
82824,1
82825,1
82826,1
82827,0
82828,0
82829,1
82830,1
82831,0
82832,1
82833,1
82834,0
82835,0
82836,0
82837,0
82838,0
82839,0
82840,0
82841,0
82842,0
82843,0
82844,0
82845,0
82846,1
82847,0
82848,1
82849,1
82850,1
82851,1
82852,1
82853,1
82854,1
82855,1
82856,1
82857,1
82858,1
82859,1
82860,0
82861,1
82862,1
82863,0
82864,1
82865,1
82866,1
82867,0
82868,0
82869,0
82870,1
82871,0
82872,1
82873,1
82874,0
82875,0
82876,1
82877,1
82878,1
82879,0
82880,1
82881,1
82882,1
82883,1
82884,1
82885,0
82886,1
82887,1
82888,1
82889,1
82890,0
82891,1
82892,0
82893,1
82894,0
82895,1
82896,1
82897,0
82898,0
82899,0
82900,0
82901,0
82902,1
82903,0
82904,1
82905,0
82906,1
82907,0
82908,1
82909,0
82910,0
82911,1
82912,1
82913,0
82914,0
82915,1
82916,0
82917,1
82918,0
82919,0
82920,1
82921,0
82922,0
82923,0
82924,0
82925,1
82926,0
82927,0
82928,1
82929,0
82930,1
82931,0
82932,0
82933,0
82934,0
82935,0
82936,1
82937,0
82938,1
82939,0
82940,0
82941,0
82942,1
82943,1
82944,0
82945,1
82946,1
82947,1
82948,1
82949,1
82950,0
82951,1
82952,0
82953,1
82954,0
82955,1
82956,1
82957,1
82958,1
82959,0
82960,1
82961,1
82962,1
82963,1
82964,1
82965,0
82966,1
82967,0
82968,1
82969,1
82970,0
82971,0
82972,0
82973,0
82974,1
82975,0
82976,1
82977,1
82978,0
82979,0
82980,0
82981,0
82982,1
82983,0
82984,1
82985,0
82986,1
82987,1
82988,0
82989,0
82990,1
82991,0
82992,0
82993,0
82994,0
82995,0
82996,1
82997,0
82998,0
82999,0
83000,1
83001,0
83002,1
83003,1
83004,0
83005,0
83006,1
83007,1
83008,1
83009,0
83010,0
83011,0
83012,1
83013,0
83014,1
83015,1
83016,1
83017,0
83018,1
83019,0
83020,1
83021,0
83022,1
83023,1
83024,1
83025,1
83026,0
83027,0
83028,0
83029,1
83030,0
83031,1
83032,1
83033,0
83034,0
83035,0
83036,1
83037,0
83038,1
83039,0
83040,0
83041,0
83042,0
83043,0
83044,0
83045,0
83046,1
83047,1
83048,1
83049,1
83050,1
83051,0
83052,0
83053,0
83054,1
83055,0
83056,0
83057,1
83058,1
83059,0
83060,1
83061,0
83062,0
83063,0
83064,0
83065,0
83066,0
83067,1
83068,1
83069,1
83070,1
83071,0
83072,1
83073,0
83074,1
83075,0
83076,0
83077,1
83078,1
83079,1
83080,1
83081,0
83082,0
83083,0
83084,1
83085,0
83086,0
83087,1
83088,0
83089,0
83090,1
83091,1
83092,0
83093,1
83094,0
83095,0
83096,0
83097,0
83098,1
83099,0
83100,0
83101,1
83102,1
83103,1
83104,0
83105,0
83106,1
83107,1
83108,1
83109,1
83110,1
83111,0
83112,1
83113,0
83114,1
83115,0
83116,1
83117,0
83118,1
83119,1
83120,1
83121,1
83122,1
83123,1
83124,1
83125,0
83126,0
83127,0
83128,0
83129,1
83130,1
83131,1
83132,0
83133,1
83134,0
83135,1
83136,1
83137,0
83138,1
83139,0
83140,1
83141,0
83142,0
83143,1
83144,0
83145,1
83146,0
83147,0
83148,1
83149,1
83150,0
83151,1
83152,0
83153,1
83154,0
83155,0
83156,0
83157,0
83158,1
83159,1
83160,0
83161,1
83162,1
83163,1
83164,0
83165,1
83166,1
83167,1
83168,0
83169,1
83170,1
83171,1
83172,1
83173,1
83174,0
83175,1
83176,1
83177,1
83178,0
83179,1
83180,0
83181,0
83182,1
83183,0
83184,1
83185,0
83186,1
83187,1
83188,0
83189,0
83190,1
83191,1
83192,1
83193,0
83194,1
83195,1
83196,1
83197,1
83198,1
83199,0
83200,1
83201,0
83202,0
83203,0
83204,1
83205,1
83206,0
83207,0
83208,1
83209,0
83210,0
83211,1
83212,1
83213,0
83214,1
83215,1
83216,1
83217,1
83218,0
83219,1
83220,0
83221,1
83222,0
83223,0
83224,1
83225,0
83226,0
83227,0
83228,0
83229,1
83230,0
83231,1
83232,0
83233,1
83234,0
83235,0
83236,1
83237,0
83238,1
83239,1
83240,0
83241,0
83242,1
83243,0
83244,0
83245,0
83246,0
83247,1
83248,1
83249,1
83250,1
83251,1
83252,1
83253,1
83254,0
83255,0
83256,0
83257,0
83258,1
83259,1
83260,0
83261,0
83262,0
83263,1
83264,1
83265,1
83266,0
83267,1
83268,0
83269,1
83270,1
83271,0
83272,1
83273,1
83274,0
83275,1
83276,1
83277,1
83278,1
83279,1
83280,1
83281,0
83282,0
83283,1
83284,1
83285,0
83286,1
83287,0
83288,0
83289,1
83290,1
83291,0
83292,1
83293,0
83294,0
83295,1
83296,0
83297,0
83298,1
83299,1
83300,0
83301,1
83302,0
83303,0
83304,0
83305,0
83306,0
83307,1
83308,0
83309,0
83310,0
83311,0
83312,1
83313,1
83314,1
83315,0
83316,1
83317,0
83318,1
83319,1
83320,1
83321,1
83322,1
83323,1
83324,0
83325,1
83326,0
83327,0
83328,0
83329,0
83330,0
83331,0
83332,1
83333,1
83334,1
83335,1
83336,0
83337,0
83338,0
83339,1
83340,1
83341,1
83342,0
83343,0
83344,1
83345,1
83346,0
83347,0
83348,0
83349,1
83350,1
83351,0
83352,1
83353,1
83354,0
83355,1
83356,1
83357,0
83358,1
83359,1
83360,0
83361,1
83362,1
83363,0
83364,1
83365,0
83366,1
83367,1
83368,0
83369,0
83370,0
83371,1
83372,0
83373,1
83374,0
83375,1
83376,0
83377,0
83378,0
83379,0
83380,0
83381,0
83382,0
83383,0
83384,1
83385,1
83386,1
83387,0
83388,1
83389,0
83390,1
83391,1
83392,0
83393,1
83394,0
83395,1
83396,1
83397,0
83398,0
83399,0
83400,1
83401,1
83402,1
83403,1
83404,1
83405,0
83406,1
83407,1
83408,0
83409,1
83410,1
83411,0
83412,1
83413,0
83414,0
83415,0
83416,1
83417,0
83418,0
83419,0
83420,1
83421,1
83422,0
83423,0
83424,1
83425,0
83426,1
83427,1
83428,1
83429,0
83430,0
83431,1
83432,0
83433,1
83434,0
83435,0
83436,0
83437,0
83438,0
83439,1
83440,0
83441,0
83442,1
83443,1
83444,0
83445,0
83446,1
83447,0
83448,0
83449,1
83450,0
83451,1
83452,0
83453,1
83454,1
83455,0
83456,1
83457,1
83458,0
83459,1
83460,0
83461,1
83462,1
83463,1
83464,1
83465,1
83466,1
83467,0
83468,1
83469,1
83470,1
83471,0
83472,0
83473,1
83474,0
83475,1
83476,0
83477,1
83478,1
83479,0
83480,0
83481,1
83482,0
83483,1
83484,1
83485,1
83486,0
83487,0
83488,0
83489,0
83490,0
83491,0
83492,1
83493,0
83494,0
83495,1
83496,0
83497,0
83498,0
83499,1
83500,0
83501,1
83502,0
83503,0
83504,0
83505,1
83506,1
83507,0
83508,1
83509,1
83510,0
83511,0
83512,1
83513,1
83514,0
83515,1
83516,1
83517,1
83518,1
83519,0
83520,1
83521,1
83522,1
83523,0
83524,1
83525,0
83526,0
83527,0
83528,0
83529,1
83530,0
83531,0
83532,1
83533,1
83534,1
83535,1
83536,1
83537,1
83538,0
83539,1
83540,0
83541,1
83542,1
83543,1
83544,0
83545,1
83546,1
83547,1
83548,0
83549,0
83550,1
83551,1
83552,1
83553,1
83554,1
83555,0
83556,1
83557,0
83558,0
83559,1
83560,0
83561,0
83562,0
83563,1
83564,1
83565,0
83566,1
83567,1
83568,0
83569,0
83570,0
83571,0
83572,0
83573,1
83574,1
83575,0
83576,0
83577,1
83578,1
83579,1
83580,0
83581,1
83582,0
83583,0
83584,0
83585,0
83586,1
83587,0
83588,0
83589,0
83590,0
83591,0
83592,1
83593,0
83594,1
83595,1
83596,0
83597,0
83598,0
83599,0
83600,0
83601,0
83602,1
83603,1
83604,0
83605,0
83606,0
83607,1
83608,0
83609,0
83610,0
83611,0
83612,0
83613,0
83614,1
83615,0
83616,1
83617,1
83618,1
83619,1
83620,0
83621,1
83622,1
83623,1
83624,1
83625,1
83626,1
83627,1
83628,0
83629,0
83630,0
83631,1
83632,0
83633,0
83634,1
83635,0
83636,0
83637,0
83638,0
83639,0
83640,1
83641,1
83642,1
83643,1
83644,1
83645,1
83646,0
83647,0
83648,0
83649,1
83650,0
83651,1
83652,0
83653,1
83654,1
83655,0
83656,0
83657,0
83658,1
83659,1
83660,1
83661,0
83662,0
83663,0
83664,1
83665,0
83666,1
83667,1
83668,1
83669,0
83670,0
83671,1
83672,0
83673,1
83674,0
83675,1
83676,1
83677,0
83678,0
83679,0
83680,1
83681,1
83682,0
83683,1
83684,1
83685,1
83686,0
83687,0
83688,1
83689,0
83690,1
83691,1
83692,0
83693,1
83694,1
83695,1
83696,1
83697,0
83698,1
83699,0
83700,1
83701,1
83702,0
83703,1
83704,0
83705,0
83706,0
83707,1
83708,1
83709,0
83710,1
83711,0
83712,1
83713,1
83714,0
83715,0
83716,0
83717,0
83718,1
83719,0
83720,1
83721,0
83722,0
83723,1
83724,0
83725,1
83726,1
83727,0
83728,1
83729,1
83730,1
83731,1
83732,0
83733,1
83734,1
83735,0
83736,0
83737,0
83738,1
83739,0
83740,1
83741,0
83742,1
83743,1
83744,1
83745,1
83746,1
83747,1
83748,0
83749,1
83750,1
83751,0
83752,1
83753,1
83754,1
83755,1
83756,0
83757,1
83758,0
83759,0
83760,0
83761,0
83762,0
83763,0
83764,0
83765,1
83766,0
83767,1
83768,0
83769,0
83770,0
83771,0
83772,1
83773,1
83774,1
83775,1
83776,0
83777,1
83778,0
83779,0
83780,1
83781,0
83782,1
83783,0
83784,0
83785,0
83786,0
83787,1
83788,0
83789,1
83790,0
83791,1
83792,0
83793,0
83794,1
83795,0
83796,0
83797,1
83798,1
83799,1
83800,0
83801,0
83802,0
83803,0
83804,0
83805,0
83806,1
83807,1
83808,1
83809,0
83810,1
83811,0
83812,1
83813,1
83814,1
83815,0
83816,0
83817,1
83818,0
83819,0
83820,0
83821,0
83822,0
83823,0
83824,1
83825,1
83826,1
83827,0
83828,1
83829,0
83830,0
83831,1
83832,1
83833,0
83834,1
83835,1
83836,0
83837,1
83838,0
83839,0
83840,1
83841,1
83842,0
83843,0
83844,0
83845,0
83846,1
83847,0
83848,1
83849,1
83850,1
83851,0
83852,0
83853,0
83854,0
83855,0
83856,0
83857,1
83858,0
83859,0
83860,1
83861,0
83862,1
83863,0
83864,1
83865,1
83866,0
83867,1
83868,0
83869,0
83870,1
83871,0
83872,1
83873,1
83874,1
83875,1
83876,1
83877,0
83878,0
83879,0
83880,1
83881,1
83882,0
83883,0
83884,0
83885,0
83886,1
83887,1
83888,0
83889,0
83890,1
83891,0
83892,0
83893,1
83894,1
83895,0
83896,1
83897,0
83898,1
83899,0
83900,1
83901,0
83902,1
83903,0
83904,1
83905,1
83906,1
83907,1
83908,1
83909,0
83910,0
83911,0
83912,0
83913,0
83914,0
83915,0
83916,1
83917,1
83918,0
83919,0
83920,1
83921,0
83922,1
83923,0
83924,0
83925,1
83926,0
83927,0
83928,1
83929,0
83930,1
83931,0
83932,0
83933,0
83934,0
83935,1
83936,0
83937,0
83938,0
83939,1
83940,1
83941,1
83942,0
83943,1
83944,0
83945,0
83946,1
83947,1
83948,0
83949,0
83950,1
83951,0
83952,1
83953,1
83954,0
83955,0
83956,0
83957,0
83958,0
83959,0
83960,1
83961,0
83962,1
83963,0
83964,0
83965,1
83966,0
83967,1
83968,1
83969,0
83970,0
83971,1
83972,1
83973,0
83974,0
83975,1
83976,1
83977,1
83978,0
83979,0
83980,0
83981,0
83982,1
83983,1
83984,1
83985,0
83986,0
83987,1
83988,0
83989,0
83990,1
83991,0
83992,0
83993,1
83994,1
83995,0
83996,1
83997,1
83998,1
83999,0
84000,0
84001,0
84002,1
84003,0
84004,0
84005,0
84006,0
84007,0
84008,0
84009,0
84010,1
84011,1
84012,0
84013,0
84014,1
84015,0
84016,0
84017,0
84018,0
84019,0
84020,0
84021,1
84022,1
84023,0
84024,1
84025,0
84026,1
84027,1
84028,1
84029,1
84030,1
84031,1
84032,0
84033,0
84034,0
84035,0
84036,0
84037,0
84038,1
84039,1
84040,1
84041,1
84042,1
84043,1
84044,1
84045,1
84046,1
84047,0
84048,0
84049,0
84050,0
84051,1
84052,0
84053,0
84054,1
84055,0
84056,0
84057,0
84058,1
84059,0
84060,1
84061,1
84062,0
84063,0
84064,0
84065,0
84066,0
84067,0
84068,0
84069,0
84070,1
84071,1
84072,0
84073,0
84074,1
84075,0
84076,0
84077,0
84078,1
84079,1
84080,1
84081,1
84082,1
84083,1
84084,0
84085,0
84086,1
84087,0
84088,0
84089,1
84090,1
84091,0
84092,1
84093,1
84094,1
84095,1
84096,1
84097,1
84098,1
84099,0
84100,1
84101,0
84102,0
84103,0
84104,0
84105,0
84106,0
84107,1
84108,0
84109,1
84110,1
84111,1
84112,0
84113,1
84114,0
84115,1
84116,1
84117,0
84118,1
84119,0
84120,1
84121,0
84122,1
84123,0
84124,0
84125,1
84126,0
84127,0
84128,0
84129,1
84130,1
84131,1
84132,0
84133,1
84134,1
84135,1
84136,0
84137,1
84138,0
84139,1
84140,0
84141,1
84142,0
84143,0
84144,1
84145,0
84146,1
84147,0
84148,1
84149,1
84150,1
84151,1
84152,0
84153,1
84154,1
84155,1
84156,1
84157,1
84158,1
84159,0
84160,1
84161,1
84162,0
84163,1
84164,0
84165,0
84166,1
84167,1
84168,0
84169,0
84170,1
84171,1
84172,1
84173,1
84174,1
84175,1
84176,0
84177,1
84178,1
84179,0
84180,0
84181,1
